Cell_ID,SID,Centroid_X,Centroid_Y,cellType
c4304793-e9c2-448f-83e5-daa7c50ef636,9,-14141.4825059044,6406.39286059051,2
9b06516d-9d88-4a9a-818b-b5e8180da767,9,-14126.7646789044,6455.68270759051,25
0ece7a2f-725d-4f25-8aec-da9f73f01988,9,-14105.0971599044,6358.93145959051,8
a88e2a7c-e6ae-477b-acd4-e0321c4e8cb0,9,-14103.2884149044,6454.55223259051,25
93feb0ad-e343-4ada-8f17-4e72b6859499,9,-14063.3843119044,6457.63677559051,10
3721963e-d524-44f6-84b1-895bd1e6560c,9,-14148.7776599044,6329.32496459051,64
0bff217d-9a4b-4260-9f52-c8d7c86c39c2,9,-14087.4114779044,6324.22691259051,37
790cdc97-50e4-411b-a5ea-32e6c0a196b7,9,-14059.6018789044,6324.10111959051,59
392e9722-d28f-4b49-a291-6d8f43511119,9,-14055.0710709044,6379.03493459051,2
5fb86bfd-1ec3-4938-ac1c-acb40de6bcc6,9,-14036.7823169044,6344.44113859051,5
40efd28a-83de-4d8f-af21-25e501e82df4,9,-14104.8081779044,6329.90384959051,1
f66e54da-6472-4ca0-9349-14a6a72ae54a,9,-14027.8066439044,6336.62501859051,40
ca835be2-8ec4-47af-b897-63d31761b43e,9,-14024.9842979044,6330.09715059051,37
f5696098-be83-46f2-ab16-12b95fa6b636,9,-14019.3975489044,6434.07574259051,8
3c842cb1-253b-451d-a1c5-fa48a937853b,9,-14189.0352199044,6437.35623759051,31
e6a5ac27-c136-43f0-b2fd-9780943dcab5,9,-14183.5417599044,6463.10796259051,25
d00aaeee-703d-47f5-bb6b-28bdb1c3ace4,9,-14178.3330239044,6406.78013859051,71
40531c7c-f4d3-4b4e-99a7-b041161c7a15,9,-14170.4303049044,6407.38786459051,26
fa1f6d87-cc7e-4925-8d36-45267f8f3afc,9,-14165.0538169044,6404.63261959051,26
a9d10bbb-bf2f-4cc9-b73a-e9b1c60a9437,9,-14161.7868849044,6336.19269759051,1
fe99595c-d9c6-4abe-861f-0915de089df7,9,-14152.7682409044,6296.51913559051,2
5874bd3e-8070-4166-af5a-4982de33cd8e,9,-14151.1203369044,6474.29467259051,10
e5885b8f-bebf-4f04-8ff8-1beb277fda9c,9,-14146.3980469044,6299.82109659051,25
16625473-8d65-4eca-a0bc-e94e08d34b6a,9,-14129.9487309044,6305.76835159051,27
656aca53-98a9-453b-803a-917fb346ecf2,9,-14101.4617429044,6384.93414159051,25
5ede2cb5-d90f-49f6-9db8-c141a4b616ae,9,-14091.2288879044,6385.05577959051,25
2db8f4d6-222e-4919-9cfb-1590e43cfcbf,9,-14087.0523699044,6420.34256559051,2
602781c8-de9c-4b9e-af3b-587d1a8447f7,9,-14074.9616819044,6429.48093059051,7
39ffc0d8-8fa5-46d8-aff6-c4e83a12532e,9,-14035.5646479044,6392.33199859051,25
b37d6b79-a24d-4ca3-8acf-7c489d423c08,9,-14028.3365209044,6432.88881159051,1
e9fd241c-8d6b-4a10-9abe-d0882d342e40,9,-14027.4651799044,6400.14446159051,25
fc656853-b9f6-4be2-91ce-6db0813ad941,9,-14015.5143849044,6478.38299759051,11
ababc378-5a90-4538-af01-d13f9cd55ea7,9,-14187.1883569044,6622.95524159051,1
35f6ab0c-2597-4d81-955a-634015b53bc2,9,-14168.5240699044,6549.23475859051,18
517bf3ae-e04e-4eb5-be60-f2e74fbdb6d5,9,-14166.0604299044,6638.29837559051,3
b495abc4-819b-4fda-857a-8ced92054f3b,9,-14165.2867769044,6534.71818859051,37
03256739-9e28-45a8-8f49-3972faf3a9ea,9,-14153.9883959044,6554.36002459051,34
6710b169-dd34-44e7-8c0c-b328548f4610,9,-14152.2777579044,6538.94554659051,21
a22bd1c6-0347-4736-801d-faf166ffb4f2,9,-14154.4422139044,6631.61804659051,1
ef163b29-00c3-40c4-a119-ed0e7c1fa334,9,-14149.8684239044,6512.24255759051,37
dd86b419-4a86-4df2-afd1-57931c08bb69,9,-14150.6306749044,6668.54098059051,37
1c86578f-73f1-495d-b736-48d3d9528b2d,9,-14144.1057449044,6577.49610259051,5
c9dff4a6-728c-4b2a-adaf-da3915f2ef9c,9,-14146.5746649044,6594.48594359051,3
a4d25382-3283-4c2c-95fe-243356a545da,9,-14132.9718839044,6656.89441359051,7
ca057cd2-2ee9-4162-a0a0-fb7f965c2541,9,-14129.4874139044,6628.06967659051,4
7a22f550-e2ff-4c0d-aef0-b844f4e452e0,9,-14120.7943269044,6546.86808459051,1
2dacb500-59c8-4953-a031-767920fd55ef,9,-14121.0712719044,6647.85095259051,11
be6f8068-0de5-4612-840d-d23c91b5ca60,9,-14113.5929209044,6535.84343359051,2
99e8ee17-f9d6-4749-b76d-611b36d43d24,9,-14106.7219129044,6509.53736859051,3
fd3681c6-d4e7-415e-9794-6716fb6ae08e,9,-14102.2093539044,6576.94271059051,11
9538fc2e-5faa-4ffb-ac71-2000f586af76,9,-14090.0584479044,6501.10381659051,8
f0b86708-0e40-4179-8694-cfa724d7b4a5,9,-14087.8666659044,6515.22341359051,11
3696b432-464e-478b-8479-9c924d5b5bfe,9,-14089.6292919044,6659.90628959051,11
7186d7f3-6e8e-4d04-a908-9cd69eae26b8,9,-14075.7403819044,6567.37776659051,5
9df1d818-4174-410e-ad11-0f78ccbe9164,9,-14072.9880839044,6584.49662359051,11
6c5dddc1-9afa-4f12-a87b-b69ad1c59e88,9,-14066.9114289044,6593.18136759051,1
65746629-3fa4-4faa-b6fc-bca5afde1ebd,9,-14059.6504129044,6533.98688259051,11
65dc3e0c-b806-4a15-8697-c273b6e24503,9,-14055.3243069044,6575.74739259051,11
df1dc64c-de1c-4d3b-ac21-859d8bdc38ed,9,-14052.1435979044,6628.60967459051,2
c352c672-31cc-4285-bbb8-40ff91b8f497,9,-14039.3196009044,6634.17932559051,11
3140ba52-406f-4a31-a35a-465d0304a756,9,-14036.1303929044,6512.18815259051,8
93408f5a-bf4b-470a-8c82-be3f5f66a957,9,-14033.6262729044,6680.41933359051,20
4b72f921-8b5f-4869-8ee5-82ab5b8ef619,9,-14026.6457689044,6650.52824459051,3
9947271d-1855-486f-9bd8-318074565aa5,9,-14014.8511759044,6653.93818159051,3
05a2b815-092f-4167-80ce-3b9be3b1d412,9,-14011.5114439044,6520.54393859051,11
22e8499b-6f43-4ad3-b32e-835e887dd3d5,9,-14002.8213229044,6541.74784059051,11
19e35087-4a4e-4c03-b96e-78592b56caf1,9,-14003.2415849044,6613.38510559051,11
d1cc2ce5-5669-4e63-9b80-19c3e471ba1c,9,-14001.2485159044,6599.88288959051,11
e6c2fad1-4986-4604-aa88-f6811f7dfa1f,9,-14167.4843469044,6630.17086159051,1
33d43fc5-0eed-4db2-a1ee-f39bcbf9116e,9,-14169.7797329044,6516.75817859051,7
8f4fab60-2418-4988-b6cb-9ecd444ecec9,9,-14068.9771549044,6618.57869059051,1
10457281-e5d8-49c9-8372-a7704e678fca,9,-14044.9633819044,6536.83912959051,11
2ba9de96-577f-4a60-93e3-07649aa4b3f2,9,-14008.4358129044,6636.64621459051,11
e9c579cd-f182-4df6-b470-3af7c7f07161,9,-14008.3938339044,6581.89928559051,1
7b6e53e5-8933-4082-af81-be191c6e11ab,9,-14182.3858049044,6565.82863359051,17
eea53d87-8a24-44a1-a255-29dff19d7719,9,-14164.9955099044,6618.58907359051,1
1cfc2180-e852-431c-9e69-3cd5f073a5ff,9,-14134.0288049044,6664.85047359051,2
6e01c91e-42f2-470c-bf79-3ac5c5e012d1,9,-14132.9800679044,6600.26515259051,25
3b5cf7e0-cb9c-43cf-aee7-d135574d871c,9,-14111.8511579044,6515.57474759051,3
f93bb7b3-08a8-4702-83a9-0dcb741c68f7,9,-14092.3294919044,6594.63243759051,11
f8637eb6-ba06-4134-a50e-b823df7fae3d,9,-14084.8816869044,6555.36700359051,11
bbd32247-b5d8-4dd8-ae3c-4ba4174458f3,9,-14074.3640619044,6650.93077259051,11
1f7b23b6-47c3-4ff5-a1cd-f02f801e45a0,9,-14072.2528739044,6665.55223559051,37
dd401512-6460-4d65-8eb2-24918e1be212,9,-14070.1593259044,6645.42643159051,1
25ffa9ba-c2d7-40c1-9190-6109fef28f98,9,-14069.8190419044,6661.98821859051,25
62c6497f-055c-44e3-82f6-5edd4851f05f,9,-14045.8720219044,6510.84594959051,11
fabda29c-ed81-4360-914e-ede92b13e195,9,-14184.3954629044,6526.27664359051,25
359d38be-ca30-4a09-8df8-878a55aa49b4,9,-14174.7859029044,6655.88253059051,3
7d7d6cf2-5efd-4baf-b614-c11f3345d43e,9,-14170.4335669044,6668.21769859051,1
ad6068cb-dc99-4fa3-9b5f-9a20f1a44de7,9,-14156.2621049044,6599.34929459051,37
8a5f1466-5506-4eee-8ef1-4c6a40f3a987,9,-14117.1248679044,6577.01928059051,11
068b3164-c2e8-4109-8e69-1d8abda5107e,9,-14156.4674119044,6651.05526259051,11
1e7f7e17-bc48-423c-b211-4a4d7b3bf475,9,-14135.3021419044,6569.89601959051,3
ce481706-6fc7-4244-be3d-37c75663b607,9,-14134.0808389044,6632.23023459051,4
2e41820d-bb75-4973-bcb6-22171715e77e,9,-14118.2271639044,6633.67921059051,3
d50da9c9-a095-4a69-a3ad-712282832d4e,9,-14112.0259659044,6653.44606259051,1
f6b86663-c4e6-41ac-b015-6a5bf3c4eb56,9,-14106.8407069044,6603.36351459051,10
6de35f76-865d-4aa6-af2b-b5f0aebf1029,9,-14091.9127009044,6626.09670859051,10
433f5912-8498-4c58-bec2-18e5b443b39a,9,-14072.7609479044,6555.28056159051,1
55abd0a3-06d4-4b52-82c4-75c679bc0cd1,9,-14068.7102649044,6513.29137659051,10
ec5c4a8c-c953-469c-9408-dcb113cc778a,9,-14044.0851279044,6629.02656159051,11
ae0f74c4-562b-4294-bc0a-00f3fd533668,9,-14033.5065499044,6542.58943559051,11
82fb6825-63b5-4232-83a7-42be8ceb2f90,9,-14012.6798839044,6571.18476659051,11
64be0986-4263-4f51-b3e5-89ff7b6c97da,9,-14187.0471709044,6867.81242959051,11
061e255b-7ab1-4722-9f61-9e3c372b9b88,9,-14178.1619749044,6879.19125359051,2
ffb1e8b4-a9f9-43ea-b6fb-0599d46a56ac,9,-14171.2169659044,6845.65204259051,38
6b44611a-fca5-4561-8296-38aca21670dc,9,-14167.0133069044,6770.50965259051,1
1584a67c-bad3-4fc7-8d6c-56084d7a5660,9,-14161.7592739044,6869.00064059051,10
1eb5cb97-dd02-49f4-b9c4-ca5ea0f79638,9,-14159.7254559044,6734.91720159051,2
340b167d-9c80-4c6f-87cc-41145ed7a200,9,-14152.2010489044,6822.78962959051,34
f4ef39a8-0692-4125-9610-58f2041c0b79,9,-14148.2594319044,6791.28554559051,64
3f8a7379-fc38-499a-bacc-213e91a4082f,9,-14139.1130069044,6797.92625459051,25
93c4d47f-fb35-46c1-b9c4-2a8504fee3db,9,-14130.0644659044,6743.62071859051,25
b8fae9e8-35f6-4552-a0c3-d14375777eff,9,-14113.4312769044,6728.73162259051,37
47dfba4a-da41-468a-ab7b-074937437c12,9,-14108.0925629044,6752.08803959051,1
434d8060-439e-4a6d-9eeb-d077e7a5aeaa,9,-14107.1997039044,6813.85948359051,38
cc60ed0f-2810-4844-93bf-48ea9990b45f,9,-14107.3213369044,6877.30324859051,5
4cf73466-1963-49c0-8d9c-40b6f9992d77,9,-14101.8858599044,6704.66756259051,1
920e36c4-a725-4a3c-95a6-d01aebb30d00,9,-14101.7477019044,6787.15270159051,46
934801a6-1a34-4584-aa5c-80021e6ee8ba,9,-14087.0244419044,6849.33620859051,1
7a1bd20a-edfe-4e12-8326-05c13b4db159,9,-14083.4146439044,6829.35612659051,7
dcfd2f6e-8c3c-4587-8e65-f852225a0da3,9,-14076.5413919044,6807.65798159051,5
9512513d-30cb-41ed-a883-3ae74eefa4da,9,-14076.7717809044,6737.50263459051,1
127dce6d-65aa-4553-8e64-0443e0fe1111,9,-14076.2328999044,6884.83071359051,2
0eb8039b-ccdb-4c81-8d89-148e9ecdcdce,9,-14072.0741549044,6778.58430559051,11
9c8aacef-70db-4faa-9cd3-87ea4c62722e,9,-14073.1769529044,6728.35447159051,25
b68eb504-db27-40ff-8c75-bd87cc99bdc3,9,-14066.8538819044,6703.61394959051,32
fc1d63d5-fa47-4af2-af29-ac5f4d7c4150,9,-14064.2162519044,6876.75547959051,2
a825f5ec-dd56-4d0d-b60c-4c020e3f6606,9,-14055.8603069044,6820.83891959051,1
60b28da2-22c9-425c-a621-f0727861ae40,9,-14051.9994449044,6795.08764859051,3
0745d646-015e-4446-a218-87512c71c970,9,-14049.7768229044,6846.98880259051,11
de7a41c3-d6f5-4a2c-bed4-524badba6ef9,9,-14042.7719559044,6765.71042259051,1
638f6f76-25f4-4278-a9c1-98ed5072b222,9,-14042.3644749044,6815.01955759051,3
00b937f0-5939-44a2-8da6-d1968e4d177f,9,-14036.0228419044,6840.13441659051,3
551c2afa-6ae3-4570-a41f-7492285c8150,9,-14036.4017359044,6824.58439559051,1
f601d702-e4dd-4208-ab65-1543ad52b567,9,-14035.4246759044,6788.40402859051,1
33cf0bd1-d388-4bf9-9794-b480bbb83229,9,-14025.1576199044,6870.58181959051,30
e2cc8793-ec3c-4528-802e-c6b3d757e670,9,-14025.1614969044,6863.57161359051,25
4457dd9e-0ac0-43d4-9f00-9b363ae71ba5,9,-14025.4180619044,6741.77815359051,44
93ee08b7-b4ca-439f-ab4d-abdc15432b65,9,-14010.7082429044,6790.27338259051,46
05d6eb2c-3b42-4f70-84a7-6e821135d641,9,-14009.0656289044,6718.04310259051,1
a419e5bf-11de-48c0-aafa-da8b6351b80e,9,-14008.4880079044,6866.34618059051,64
9b190eeb-6a35-4250-80fb-4efc44b44414,9,-14170.0348709044,6756.84872259051,8
2c384576-1a96-475f-8481-12adb40970d7,9,-14156.0163249044,6814.69547259051,5
e457c03c-ad9c-4b00-ac3c-02759dce65f6,9,-14132.2992349044,6848.29650259051,1
d3fc3ae2-10dd-4b99-b483-19d3d62cdf24,9,-14126.5036879044,6828.48985559051,25
37a543ce-c254-4679-a0aa-7b1b80d3c4cd,9,-14096.3719859044,6736.31348159051,5
58fd633f-86d5-4dea-96e0-aad74f7d25b6,9,-14037.6751999044,6702.48345159051,32
8e12f90b-dc1e-4fb1-8a19-a829f39f7e43,9,-14176.8801459044,6719.19493259051,37
893dae3c-f191-472c-8aba-248035c39d23,9,-14149.3013009044,6703.91072359051,25
b3ed022b-81ed-420d-ad3b-f6199b203fc7,9,-14132.5164529044,6811.81110859051,8
82d94c03-df1d-41c9-b896-93818353eee2,9,-14111.8980729044,6817.60498559051,4
be96ebc7-7a53-44c4-bfe3-82dec474e56f,9,-14134.0234089044,6763.58602059051,25
457ea118-e9bf-4477-9f37-8c9cc8cafbac,9,-14131.5433349044,6713.80402059051,1
73e91ec7-181d-4e70-8047-ac5240a49fdd,9,-14061.0412299044,6864.46568859051,38
1fa59797-2cd3-4d6f-9d8c-c5e256b8f8b9,9,-14046.8979769044,6749.22340859051,1
7a28c88f-eaeb-4048-87dd-8f2e2dddea35,9,-14045.8504309044,6828.42526459051,11
2a8e4d88-1699-4fa1-9335-6c2ef7f50708,9,-14041.9922969044,6745.42742459051,1
339dae53-fb15-45ea-8302-56991dc41c21,9,-14032.8518259044,6807.12101059051,1
599a0e63-ac18-43cb-8c66-8093851e5c2c,9,-14014.9215709044,6775.59943759051,25
e268709f-e4d5-47ce-bc09-4136a5d6dd4b,9,-14007.4531589044,6781.95005359051,2
f238d24a-9225-4ada-a291-19eecaa084bf,9,-13983.2786199044,6808.03216659051,1
c6b0c1c3-0c5c-4816-85a3-e8936e3eeadd,9,-13972.7438569044,6877.12660259051,25
fb83a350-0afc-440a-8e53-fff1145747d2,9,-13968.0200939044,6713.44652759051,64
b37f9448-6822-42c3-8257-2ce90bb28d76,9,-13965.1319899044,6867.58132059051,3
a0934fe3-c3e5-4521-ad1e-5f2c8e620113,9,-13962.2245659044,6762.39559359051,1
03fe6c1e-5fa0-4922-bf15-19312563f2f2,9,-13962.5860609044,6717.43810159051,25
954f3b6a-641a-4209-8c77-743c322a5e0f,9,-13964.8349189044,6792.25754959051,2
35226b91-bf4c-44da-9f49-ae23a61bb604,9,-13965.2070119044,6805.15113559051,3
257714db-f0f2-45d2-86d7-9ac275f98e6c,9,-13960.9976739044,6733.70599759051,1
e4c90d11-a5ae-4f52-bb57-bc945b3dec11,9,-13950.0962269044,6798.66080059051,1
c250c68f-7894-4a46-92f0-a915956859c7,9,-13937.7212729044,6823.13121259051,2
26d74bac-339e-4fd7-a98f-3e0cb0c466c1,9,-13936.8477219044,6718.66436259051,2
1b55936d-02dc-4ee1-a1f3-aeaf0d87e81b,9,-13926.1261189044,6858.39497659051,2
ceb2ec52-d711-4a54-af24-e9602176911c,9,-13915.9869579044,6732.34405359051,1
e0f022d5-b9d4-47b7-a2c2-8b782266760d,9,-13915.7497149044,6863.23613159051,33
f1cb13e1-3e0a-48bb-b562-b01c47bcd946,9,-13911.9329199044,6795.18601759051,1
d4ee08ef-f515-42e7-b12e-8804d80844af,9,-13898.4118769044,6807.90409359051,1
f58c1f21-da92-4421-83e8-e82530ac552e,9,-13894.7946039044,6821.31649859051,25
70a76d2a-78d4-4305-82d3-0827823be30f,9,-13883.6009529044,6796.33189359051,1
d075ad36-fd81-49cd-a089-5c40ad80598d,9,-13874.4159119044,6798.21762559051,25
0e27b71d-48b2-45a7-b5d3-7074be5a5620,9,-13868.3073119044,6873.45615459051,64
5c931f5b-a6ad-486d-9585-023f8557d1b0,9,-13867.4582999044,6737.37962259051,1
d66239f6-83f4-4d1b-b54a-01145e16ce70,9,-13866.1210979044,6856.62386659051,1
65ff61e9-f61f-4f50-bb66-b4d19676dd46,9,-13866.9327139044,6822.65612859051,30
8b0b0112-df16-4a40-a3b5-7031894bff9d,9,-13862.9031379044,6725.56855959051,1
277f2620-853d-4e5e-aad1-215dde7274e3,9,-13858.6728549044,6719.25862559051,67
03be3c86-91f7-4651-9bfb-1855c6023c78,9,-13859.0179789044,6771.42062559051,29
3b61252c-092c-4425-898a-7fb6d51ed0b0,9,-13832.6525149044,6710.96844259051,1
1237f53b-c09e-45b4-b4ea-bc0a6512e364,9,-13832.8074289044,6778.36101959051,34
6af1ae25-8528-4f2d-8e8b-2bdc5afed6c7,9,-13829.3627009044,6843.31573659051,11
83b5d954-ece5-4a9b-9a6f-648dd716eda2,9,-13822.5257089044,6735.11161259051,25
a7836028-7ca1-4f18-98c9-025fac5975d4,9,-13815.0363719044,6705.94649959051,1
498246c8-382a-404e-b1d6-8a54fa63701a,9,-13804.3800349044,6824.11908559051,11
c6998c74-6e52-4873-82cb-b8cb67c012fe,9,-13986.7428729044,6825.96733659051,25
52cfe417-5268-4d73-80c4-e41c4d35278b,9,-13982.8001999044,6770.59998259051,1
aece2641-a355-4372-be23-3cf41b1a5014,9,-13923.7895879044,6720.54176659051,1
8a9e115e-7856-461c-aecb-4a1b9bb159b6,9,-13914.6735429044,6850.05079059051,25
18f6a811-19ef-4ad7-b0e3-6cc19fdb7552,9,-13903.1749019044,6770.56011359051,25
bf5fc63c-1832-414b-a0a0-bbd08266f93a,9,-13893.4021139044,6802.88125959051,2
5eda0ea3-5c5a-4af2-bf0b-a196e891f619,9,-13876.4743109044,6740.93942959051,1
5d556b56-00d9-466c-8320-9c23a534b4a2,9,-13858.0216219044,6705.62708259051,67
9e3aa9a8-2ddd-4cdc-9bc8-c8422164bd09,9,-13856.5521569044,6845.33609759051,11
cf196534-b0e9-41ac-9467-882382c7667a,9,-13816.3015709044,6765.43936659051,11
f6332e68-890d-496b-8d4b-e2a77a3b51ea,9,-13813.0879259044,6820.61566359051,1
69c379e1-a376-4c51-bcdd-e70855c8dabc,9,-13970.2815129044,6846.10766559051,25
bd00ecfa-c167-482c-93ff-62b0eb8e0686,9,-13955.5299629044,6822.45047759051,25
a87f92e1-0895-4e87-b069-7621e9e67fac,9,-13946.8366739044,6779.70211759051,1
b5ab263d-b1ea-49d2-9ea1-b8b2a6d92759,9,-13842.7652319044,6785.43896259051,1
777cf75d-16d7-42c0-9abc-5da4ddb2e9b1,9,-13912.8347649044,6825.40122659051,2
b91145eb-1e4f-4613-b4f2-f7e2af9e7b06,9,-13889.8455019044,6842.55854259051,72
656590e4-7a18-4000-9bdc-00f74f52b107,9,-13980.6233749044,6793.71396459051,5
3984d8f3-ba3a-4ae8-ba40-db2c4e8c3d61,9,-13978.6725499044,6740.45766659051,25
8442280c-2b69-4b95-9614-6a3cecca26f2,9,-13950.0505959044,6752.90589459051,7
23da79a1-58af-4579-8e99-45e098211dc3,9,-13951.1471359044,6760.70333959051,11
6c6db471-08bc-4621-ac7d-2c25fa440f67,9,-13939.4362109044,6809.76162059051,7
8828c40f-93ed-4d07-9285-54fab43700bb,9,-13889.2658359044,6866.95739159051,27
ffe18d35-314d-4964-b835-e2762ab31284,9,-13884.4523989044,6854.28105759051,1
03ccc103-5a09-4c81-9e25-1d9e40b61089,9,-13886.4204979044,6830.02830859051,11
eafe2396-b6d4-48ce-b90f-0f70dde5b2aa,9,-13878.5645329044,6760.89717259051,10
b8fb7b08-38b0-41c0-b178-df169995493a,9,-13865.2988889044,6794.55218659051,1
cf1c006b-bbc3-47c8-aac6-9af58ec16fa5,9,-13846.8358319044,6743.77752659051,67
1df8aa72-bfdd-4943-a7fe-8ab57c62c3d9,9,-13840.0911339044,6814.97905159051,1
0595fcbe-b98d-42fb-8a21-5c791cbae3ea,9,-13837.1372459044,6844.80854859051,25
f5a43aa5-83df-4c6a-aade-0d82a1ebca91,9,-13812.2476299044,6721.49968259051,11
3466f748-5461-4a8f-b448-72a24b4dc488,9,-13799.4220369044,6739.10225759051,11
71c00cae-31fd-49bb-bdf0-35abbe640ab5,9,-13981.5888929044,6564.64792359051,11
97c7f48f-108c-4efe-b62e-80787c05fff5,9,-13976.6489459044,6509.79307559051,11
3261a74a-1e4a-458d-832a-9b50cec5b20e,9,-13977.6670169044,6592.32503159051,11
aa01ca33-e837-4617-a6a8-800df7d694f2,9,-13975.9606959044,6621.16161659051,11
e554ed6b-453b-42c6-b508-41a7beb3a43f,9,-13974.1869579044,6517.61021459051,1
dc9ef8aa-16c0-4fd5-ad20-75210c92eb1c,9,-13973.2644219044,6643.48876259051,10
70c0e390-9610-42a3-95b5-c855bb913bec,9,-13970.8407069044,6659.41977459051,2
cca35fa8-21ca-421d-8ebd-f2af0ec90788,9,-13963.8947869044,6547.35353959051,11
2ef4baf7-83fc-4e13-86bf-64d14611cd35,9,-13952.2421719044,6621.91425459051,10
c9ea0227-7e46-4b2b-8447-1422adc9fc5d,9,-13948.2687389044,6596.84324559051,1
4c439d5a-91ff-4cb9-915f-298ed4be21b4,9,-13948.3729049044,6677.60046259051,25
c5d8329e-4422-422d-9955-6c95b5763fa9,9,-13948.6685729044,6648.11632859051,25
4eaa9f2c-635f-4801-8ed4-995dad1f8c08,9,-13943.9644689044,6530.64873259051,8
cdc52d86-7400-4b4e-9ca9-ba58766d602e,9,-13942.6396159044,6575.41457459051,11
6fdfb65b-6521-4766-b39c-c62479d62f38,9,-13940.1097819044,6640.43242659051,11
c89ac151-7a45-4851-bac1-3826513c6315,9,-13932.8916859044,6657.11063359051,5
fbc940a3-59f6-4775-8b8b-c95fe4420bea,9,-13931.9367929044,6506.75474259051,34
844d3d85-0357-4f12-9b1e-d3f5dd67d3f6,9,-13912.5835179044,6646.75944559051,3
26e3bddf-ac43-4c41-8aea-3b19ec33332e,9,-13902.2208379044,6569.08965759051,11
3790b21d-e1ee-417f-b411-64d1be519e0a,9,-13895.8466789044,6614.36368059051,37
2cddd060-8928-4867-a4bd-c452bc23e430,9,-13895.1254439044,6523.82764059051,8
803f37bb-c565-49b3-8eef-e264d79ca03a,9,-13890.4526059044,6593.40614459051,11
3af6c2ee-de10-466c-ad44-3220658446a6,9,-13886.5452459044,6635.08379359051,25
95f3ee89-ae87-425e-ab4f-8b49e0030d64,9,-13883.0836839044,6496.04492859051,1
c251ef38-3632-4e1c-a391-e23165e99908,9,-13876.7600059044,6536.57000259051,3
f74a96ec-2cd2-4849-a7fe-8f5c6b4374f4,9,-13870.7467139044,6567.96039559051,11
125e088a-06d6-4d51-a57d-08e705ad6a43,9,-13863.9270299044,6527.08183259051,59
de0a938d-8431-4f4c-9ebc-1bf32211ce4e,9,-13862.9501269044,6547.08981959051,8
e1f5f979-d49f-4647-b976-eb4fefed7bf8,9,-13865.4162129044,6666.16864359051,25
c7518c65-9682-4730-a9f7-0bb8a4ff6cd7,9,-13855.8704449044,6580.56293859051,8
4fa1c03f-6067-4e16-b83b-787dfd66df90,9,-13856.0947439044,6621.62760659051,2
4b31c37f-d621-4ddd-90a5-454a9b09548a,9,-13839.5659519044,6507.94078259051,41
d18c9d34-c018-4b95-90f7-dae4158975e9,9,-13835.5175639044,6530.78693259051,1
69190c42-631a-41ef-b5e0-f1d820b933fd,9,-13836.8398609044,6658.22159859051,2
7dc2d190-f786-407a-bdb8-bed5bdf9156e,9,-13833.8036839044,6496.50817159051,11
f32a22f1-fbb1-4532-9f9b-0f6db5005d09,9,-13825.0153299044,6635.18471759051,1
34ea56d7-2583-442c-90f1-522d7adbeaf9,9,-13824.5754759044,6584.57614159051,2
d8e32328-a187-4daf-aef4-3c4962eb6bcb,9,-13816.3457509044,6537.49856359051,1
53e1452c-8b96-4b67-aa7a-cf43cd44c4c3,9,-13805.0675549044,6654.96683459051,1
d7a01bdc-408e-4602-8d82-3e50ac0a5194,9,-13801.8605019044,6560.49258059051,2
6f9bf388-3e7c-4629-a14c-d76ae9c3fa5b,9,-13801.8560239044,6578.27753259051,1
d38b9526-43e1-467a-a845-d33293cf7fdd,9,-13952.9520019044,6500.41054859051,11
5b56a759-98a9-4060-b1d3-5969149742d9,9,-13936.1041949044,6519.95715959051,1
7ed71064-694c-4d08-851c-43322e2a77ab,9,-13890.4238999044,6605.91949159051,1
ec29522c-85da-414e-b316-28dfcffdad42,9,-13884.4674759044,6555.04662959051,1
702fa916-9b66-49e7-bcbb-c118a4dd62d3,9,-13863.5902689044,6507.80920059051,25
c5d8ae17-f19e-422b-a8b6-b34ece130273,9,-13855.5462049044,6509.31937859051,25
6fb86964-bd13-441d-a36b-fcb36e7da23e,9,-13933.0427179044,6561.52137759051,11
9b88fba9-c6ae-4bf8-8680-44493e941f8e,9,-13927.6775409044,6607.05937259051,10
26b69576-7b4f-488f-bb11-221730aa532e,9,-13896.1613409044,6632.67782959051,11
6baaac07-f28a-4231-8410-8df89155a704,9,-13871.9395849044,6641.87992259051,25
aa2e8f7c-8e03-4197-bc10-8ececf902094,9,-13845.7640249044,6636.29001259051,18
a6a09883-6d9d-4d39-91cb-5e7b630c1290,9,-13841.1974199044,6541.18277859051,11
b6e61251-e80d-40ac-81d1-8020bb7591c1,9,-13828.9036829044,6598.33742459051,25
8e233c1a-d098-42cb-aa4f-d2c825125dd0,9,-13821.1728039044,6607.49204059051,25
676aac80-dc09-40f8-857c-53a0f0ebc11c,9,-13806.4874159044,6678.67386459051,11
0b7cb05e-e7c2-4f26-94e9-40e2ccfa1661,9,-13927.7381199044,6642.38565059051,8
6a3ded71-a20f-411c-9858-0aea06f2a225,9,-13923.8060859044,6647.69364359051,1
fa435d22-668f-492f-9c25-d9140ecf57b8,9,-13905.4343089044,6660.79722559051,36
b8a8a120-9e1d-4c4a-ac27-f6adf8f998c7,9,-13850.3329049044,6672.09892259051,8
758e7461-4e1e-4d3c-b591-5c11030bb098,9,-13987.5075859044,6548.95762159051,11
20ac1f7d-c73c-44c3-94e2-3fad9da669fd,9,-13975.5542359044,6665.24361659051,1
bd9cb850-6fba-4c4e-bb13-24923bba22c0,9,-13954.0453939044,6540.46388259051,1
